date,region,product_category,fulfillment_center,units,gross_revenue
2025-05-19,East,Apparel,WEST_DC,3,90.67
2025-05-19,East,Apparel,CENTRAL_DC,4,124.32
2025-05-19,East,Accessories,EAST_DC,5,74.87
2025-05-19,East,Accessories,WEST_DC,2,30.26
2025-05-19,Central,Electronics,CENTRAL_DC,27,3191.44
2025-05-19,Central,Electronics,WEST_DC,6,765.46
2025-05-19,Central,Electronics,EAST_DC,2,234.71
2025-05-19,Central,Home,CENTRAL_DC,23,1044.39
2025-05-19,Central,Home,WEST_DC,5,238.02
2025-05-19,Central,Home,EAST_DC,3,131.92
2025-05-19,Central,Apparel,CENTRAL_DC,23,678.99
2025-05-19,Central,Apparel,WEST_DC,8,241.55
2025-05-19,Central,Apparel,EAST_DC,3,93.41
2025-05-19,Central,Accessories,CENTRAL_DC,3,45.04
2025-05-20,West,Electronics,WEST_DC,26,3139.32
2025-05-20,West,Electronics,EAST_DC,7,808.52
2025-05-20,West,Electronics,CENTRAL_DC,5,583.74
2025-05-20,West,Home,WEST_DC,27,1210.61
2025-05-20,West,Home,EAST_DC,3,142.5
2025-05-20,West,Home,CENTRAL_DC,3,133.16
2025-05-20,West,Apparel,WEST_DC,28,874.57
2025-05-20,West,Apparel,EAST_DC,4,121.04
2025-05-20,West,Apparel,CENTRAL_DC,5,149.57
2025-05-20,West,Accessories,WEST_DC,1,15.1
2025-05-20,West,Accessories,EAST_DC,1,14.98
2025-05-20,West,Accessories,CENTRAL_DC,1,15.27
2025-05-20,East,Electronics,EAST_DC,32,3902.5
2025-05-20,East,Electronics,WEST_DC,1,121.78
2025-05-20,East,Electronics,CENTRAL_DC,3,372.5
2025-05-20,East,Home,EAST_DC,21,976.12
2025-05-20,East,Home,WEST_DC,4,176.62
2025-05-20,East,Home,CENTRAL_DC,2,96.29
2025-05-20,East,Apparel,EAST_DC,19,556.43
2025-05-20,East,Apparel,WEST_DC,2,59.52
2025-05-20,East,Apparel,CENTRAL_DC,9,264.22
2025-05-20,East,Accessories,EAST_DC,5,77.24
2025-05-20,East,Accessories,WEST_DC,2,32.41
2025-05-20,East,Accessories,CENTRAL_DC,1,16.4
2025-05-20,Central,Electronics,CENTRAL_DC,30,3525.05
2025-05-20,Central,Electronics,WEST_DC,3,354.14
2025-05-20,Central,Electronics,EAST_DC,2,238.56
2025-05-20,Central,Home,CENTRAL_DC,21,976.66
2025-05-20,Central,Home,WEST_DC,3,131.28
2025-05-20,Central,Home,EAST_DC,4,173.86
2025-05-20,Central,Apparel,CENTRAL_DC,25,735.87
2025-05-20,Central,Apparel,WEST_DC,5,156.69
2025-05-20,Central,Apparel,EAST_DC,4,111.42
2025-05-20,Central,Accessories,CENTRAL_DC,3,47.85
2025-05-20,Central,Accessories,WEST_DC,1,14.83
2025-05-20,Central,Accessories,EAST_DC,1,15.67
2025-05-21,West,Electronics,WEST_DC,33,3711.94
2025-05-21,West,Electronics,EAST_DC,2,230.57
2025-05-21,West,Electronics,CENTRAL_DC,5,581.77
2025-05-21,West,Home,WEST_DC,21,912.98
2025-05-21,West,Home,EAST_DC,3,136.85
2025-05-21,West,Home,CENTRAL_DC,3,136.51
2025-05-21,West,Apparel,WEST_DC,26,787.51
2025-05-21,West,Apparel,EAST_DC,7,213.79
2025-05-21,West,Apparel,CENTRAL_DC,7,209.31
2025-05-21,West,Accessories,WEST_DC,2,29.6
2025-05-21,West,Accessories,EAST_DC,1,15.08
2025-05-21,East,Electronics,EAST_DC,30,3622.12
2025-05-21,East,Electronics,WEST_DC,4,489.08
2025-05-21,East,Electronics,CENTRAL_DC,3,375.3
2025-05-21,East,Home,EAST_DC,22,887.7
2025-05-21,East,Home,WEST_DC,5,230.87
2025-05-21,East,Home,CENTRAL_DC,2,92.52
2025-05-21,East,Apparel,EAST_DC,31,894.64
2025-05-21,East,Apparel,WEST_DC,7,209.64
2025-05-21,East,Apparel,CENTRAL_DC,3,89.58
2025-05-21,East,Accessories,EAST_DC,1,15.33
2025-05-21,Central,Electronics,CENTRAL_DC,39,4947.51
2025-05-21,Central,Electronics,WEST_DC,1,120.38
2025-05-21,Central,Electronics,EAST_DC,2,243.91
2025-05-21,Central,Home,CENTRAL_DC,33,1443.0
2025-05-21,Central,Home,WEST_DC,6,282.66
2025-05-21,Central,Home,EAST_DC,3,138.25
2025-05-21,Central,Apparel,CENTRAL_DC,18,539.03
2025-05-21,Central,Apparel,WEST_DC,5,152.3
2025-05-21,Central,Apparel,EAST_DC,2,60.54
2025-05-21,Central,Accessories,CENTRAL_DC,6,90.95
2025-05-21,Central,Accessories,WEST_DC,2,30.35
2025-05-21,Central,Accessories,EAST_DC,1,15.35
2025-05-22,West,Electronics,WEST_DC,21,2411.46
2025-05-22,West,Electronics,EAST_DC,5,602.69
2025-05-22,West,Electronics,CENTRAL_DC,5,598.28
2025-05-22,West,Home,WEST_DC,18,810.23
2025-05-22,West,Home,EAST_DC,6,268.05
2025-05-22,West,Home,CENTRAL_DC,4,175.35
2025-05-22,West,Apparel,WEST_DC,30,918.21
2025-05-22,West,Apparel,EAST_DC,2,60.76
2025-05-22,West,Apparel,CENTRAL_DC,3,89.17
2025-05-22,West,Accessories,WEST_DC,4,60.51
2025-05-22,West,Accessories,EAST_DC,2,31.15
2025-05-22,East,Electronics,EAST_DC,27,3102.14
2025-05-22,East,Electronics,WEST_DC,6,771.14
2025-05-22,East,Electronics,CENTRAL_DC,10,1154.86
2025-05-22,East,Home,EAST_DC,11,514.16
2025-05-22,East,Home,WEST_DC,3,133.44
2025-05-22,East,Home,CENTRAL_DC,1,43.64
2025-05-22,East,Apparel,EAST_DC,26,782.3
2025-05-22,East,Apparel,WEST_DC,3,89.51
2025-05-22,East,Apparel,CENTRAL_DC,3,92.89
2025-05-22,East,Accessories,EAST_DC,1,14.7
2025-05-22,Central,Electronics,CENTRAL_DC,33,3844.76
2025-05-22,Central,Electronics,WEST_DC,7,848.86
2025-05-22,Central,Electronics,EAST_DC,12,1450.24
2025-05-22,Central,Home,CENTRAL_DC,19,862.73
2025-05-22,Central,Home,WEST_DC,5,224.39
2025-05-22,Central,Home,EAST_DC,2,92.69
2025-05-22,Central,Apparel,CENTRAL_DC,35,1074.34
2025-05-22,Central,Apparel,WEST_DC,5,148.43
2025-05-22,Central,Apparel,EAST_DC,6,171.93
2025-05-22,Central,Accessories,CENTRAL_DC,3,43.01
2025-05-22,Central,Accessories,EAST_DC,1,15.22
2025-05-23,West,Electronics,WEST_DC,31,3497.98
2025-05-23,West,Electronics,EAST_DC,8,970.58
2025-05-23,West,Electronics,CENTRAL_DC,5,601.42
2025-05-23,West,Home,WEST_DC,20,944.23
2025-05-23,West,Home,EAST_DC,4,183.81
2025-05-23,West,Home,CENTRAL_DC,1,44.86
2025-05-23,West,Apparel,WEST_DC,23,690.48
2025-05-23,West,Apparel,EAST_DC,4,124.28
2025-05-23,West,Apparel,CENTRAL_DC,5,151.39
2025-05-23,West,Accessories,WEST_DC,4,58.31
2025-05-23,West,Accessories,CENTRAL_DC,1,14.36
2025-05-23,East,Electronics,EAST_DC,29,3376.97
2025-05-23,East,Electronics,WEST_DC,6,731.55
2025-05-23,East,Electronics,CENTRAL_DC,4,493.78
2025-05-23,East,Home,EAST_DC,34,1616.13
2025-05-23,East,Home,WEST_DC,3,140.87
2025-05-23,East,Home,CENTRAL_DC,1,42.1
2025-05-23,East,Apparel,EAST_DC,27,841.75
2025-05-23,East,Apparel,WEST_DC,5,147.48
2025-05-23,East,Apparel,CENTRAL_DC,6,171.97
2025-05-23,East,Accessories,EAST_DC,5,78.3
2025-05-23,East,Accessories,WEST_DC,1,15.27
2025-05-23,Central,Electronics,CENTRAL_DC,30,3589.68
2025-05-23,Central,Electronics,WEST_DC,7,825.29
2025-05-23,Central,Electronics,EAST_DC,5,607.18
2025-05-23,Central,Home,CENTRAL_DC,33,1468.74
2025-05-23,Central,Home,WEST_DC,1,44.1
2025-05-23,Central,Home,EAST_DC,7,320.14
2025-05-23,Central,Apparel,CENTRAL_DC,31,972.55
2025-05-23,Central,Apparel,WEST_DC,6,181.71
2025-05-23,Central,Apparel,EAST_DC,5,150.07
2025-05-23,Central,Accessories,CENTRAL_DC,3,45.17
2025-05-23,Central,Accessories,WEST_DC,1,14.85
2025-05-24,West,Electronics,WEST_DC,24,2713.87
2025-05-24,West,Electronics,EAST_DC,2,238.25
2025-05-24,West,Home,WEST_DC,22,983.61
2025-05-24,West,Home,EAST_DC,1,46.25
2025-05-24,West,Home,CENTRAL_DC,1,45.64
2025-05-24,West,Apparel,WEST_DC,22,651.08
2025-05-24,West,Apparel,EAST_DC,4,124.43
2025-05-24,West,Apparel,CENTRAL_DC,3,87.17
2025-05-24,West,Accessories,WEST_DC,1,14.78
2025-05-24,West,Accessories,EAST_DC,1,14.94
2025-05-24,East,Electronics,EAST_DC,21,2545.94
2025-05-24,East,Electronics,WEST_DC,2,235.14
2025-05-24,East,Electronics,CENTRAL_DC,2,251.46
2025-05-24,East,Home,EAST_DC,17,774.24
2025-05-24,East,Home,WEST_DC,4,183.21
2025-05-24,East,Home,CENTRAL_DC,3,136.97
2025-05-24,East,Apparel,EAST_DC,16,489.73
2025-05-24,East,Apparel,WEST_DC,4,121.25
2025-05-24,East,Apparel,CENTRAL_DC,3,86.38
2025-05-24,East,Accessories,EAST_DC,2,29.79
2025-05-24,East,Accessories,WEST_DC,1,14.85
2025-05-24,Central,Electronics,CENTRAL_DC,16,1775.3
2025-05-24,Central,Electronics,WEST_DC,3,375.05
2025-05-24,Central,Electronics,EAST_DC,4,450.58
2025-05-24,Central,Home,CENTRAL_DC,15,667.72
2025-05-24,Central,Home,WEST_DC,1,43.87
2025-05-24,Central,Home,EAST_DC,2,92.13
2025-05-24,Central,Apparel,CENTRAL_DC,21,632.02
2025-05-24,Central,Apparel,WEST_DC,3,88.27
2025-05-24,Central,Apparel,EAST_DC,5,147.79
2025-05-24,Central,Accessories,CENTRAL_DC,4,63.23
2025-05-24,Central,Accessories,WEST_DC,1,15.66
2025-05-25,West,Electronics,WEST_DC,24,2839.53
2025-05-25,West,Electronics,EAST_DC,3,377.52
2025-05-25,West,Electronics,CENTRAL_DC,4,468.13
2025-05-25,West,Home,WEST_DC,19,817.58
2025-05-25,West,Home,CENTRAL_DC,1,45.79
2025-05-25,West,Apparel,WEST_DC,12,390.97
2025-05-25,West,Apparel,EAST_DC,5,152.37
2025-05-25,West,Apparel,CENTRAL_DC,3,90.37
2025-05-25,West,Accessories,WEST_DC,3,44.57
2025-05-25,West,Accessories,CENTRAL_DC,1,15.92
2025-05-25,East,Electronics,EAST_DC,25,3036.19
2025-05-25,East,Electronics,WEST_DC,4,497.41
2025-05-25,East,Electronics,CENTRAL_DC,2,241.0
2025-05-25,East,Home,EAST_DC,23,1007.16
2025-05-25,East,Home,WEST_DC,5,238.09
2025-05-25,East,Home,CENTRAL_DC,3,138.21
2025-05-25,East,Apparel,EAST_DC,14,440.46
2025-05-25,East,Apparel,WEST_DC,6,180.06
2025-05-25,East,Apparel,CENTRAL_DC,8,238.49
2025-05-25,East,Accessories,EAST_DC,3,46.8
2025-05-25,Central,Electronics,CENTRAL_DC,19,2245.98
2025-05-25,Central,Electronics,WEST_DC,2,245.9
2025-05-25,Central,Electronics,EAST_DC,1,123.14
2025-05-25,Central,Home,CENTRAL_DC,17,749.07
2025-05-25,Central,Home,WEST_DC,5,234.4
2025-05-25,Central,Home,EAST_DC,2,91.9
2025-05-25,Central,Apparel,CENTRAL_DC,18,558.07
2025-05-25,Central,Apparel,WEST_DC,4,120.72
2025-05-25,Central,Apparel,EAST_DC,3,93.94
2025-05-25,Central,Accessories,CENTRAL_DC,4,60.57
2025-05-26,West,Electronics,WEST_DC,37,4593.26
2025-05-26,West,Electronics,EAST_DC,2,242.87
2025-05-26,West,Electronics,CENTRAL_DC,3,370.88
2025-05-26,West,Home,WEST_DC,22,973.44
2025-05-26,West,Home,EAST_DC,1,44.39
2025-05-26,West,Home,CENTRAL_DC,1,43.09
2025-05-26,West,Apparel,WEST_DC,34,994.78
2025-05-26,West,Apparel,EAST_DC,3,91.25
2025-05-26,West,Apparel,CENTRAL_DC,6,191.82
2025-05-26,West,Accessories,WEST_DC,4,62.07
2025-05-26,West,Accessories,EAST_DC,1,14.62
2025-05-26,West,Accessories,CENTRAL_DC,1,14.37
2025-05-26,East,Electronics,EAST_DC,28,3420.0
2025-05-26,East,Electronics,WEST_DC,8,929.31
2025-05-26,East,Electronics,CENTRAL_DC,4,466.65
2025-05-26,East,Home,EAST_DC,30,1300.85
2025-05-26,East,Home,WEST_DC,6,273.18
2025-05-26,East,Home,CENTRAL_DC,2,89.52
2025-05-26,East,Apparel,EAST_DC,35,1060.1
2025-05-26,East,Apparel,WEST_DC,5,159.29
2025-05-26,East,Apparel,CENTRAL_DC,4,124.32
2025-05-26,East,Accessories,EAST_DC,3,44.22
2025-05-26,Central,Electronics,CENTRAL_DC,35,4194.61
2025-05-26,Central,Electronics,WEST_DC,3,352.65
2025-05-26,Central,Electronics,EAST_DC,1,112.33
2025-05-26,Central,Home,CENTRAL_DC,23,1031.01
2025-05-26,Central,Home,WEST_DC,6,281.41
2025-05-26,Central,Home,EAST_DC,2,87.89
2025-05-26,Central,Apparel,CENTRAL_DC,31,933.73
2025-05-26,Central,Apparel,WEST_DC,4,114.04
2025-05-26,Central,Apparel,EAST_DC,5,145.95
2025-05-26,Central,Accessories,CENTRAL_DC,3,44.84
2025-05-26,Central,Accessories,WEST_DC,1,15.06
2025-05-27,West,Electronics,WEST_DC,37,4427.26
2025-05-27,West,Electronics,EAST_DC,4,464.91
2025-05-27,West,Electronics,CENTRAL_DC,1,115.08
2025-05-27,West,Home,WEST_DC,22,979.95
2025-05-27,West,Home,EAST_DC,4,189.28
2025-05-27,West,Home,CENTRAL_DC,5,226.16
2025-05-27,West,Apparel,WEST_DC,29,901.81
2025-05-27,West,Apparel,EAST_DC,6,184.89
2025-05-27,West,Apparel,CENTRAL_DC,7,213.35
2025-05-27,West,Accessories,WEST_DC,4,61.47
2025-05-27,West,Accessories,CENTRAL_DC,1,15.25
2025-05-27,East,Electronics,EAST_DC,27,3038.46
2025-05-27,East,Electronics,WEST_DC,2,251.46
2025-05-27,East,Electronics,CENTRAL_DC,4,494.0
2025-05-27,East,Home,EAST_DC,20,865.88
2025-05-27,East,Home,WEST_DC,2,90.72
2025-05-27,East,Home,CENTRAL_DC,4,171.16
2025-05-27,East,Apparel,EAST_DC,32,947.26
2025-05-27,East,Apparel,WEST_DC,2,59.89
2025-05-27,East,Apparel,CENTRAL_DC,5,146.57
2025-05-27,East,Accessories,EAST_DC,9,134.56
2025-05-27,Central,Electronics,CENTRAL_DC,24,2957.24
2025-05-27,Central,Electronics,WEST_DC,3,377.11
2025-05-27,Central,Electronics,EAST_DC,3,374.38
2025-05-27,Central,Home,CENTRAL_DC,24,1057.93
2025-05-27,Central,Home,WEST_DC,1,45.69
2025-05-27,Central,Home,EAST_DC,4,178.84
2025-05-27,Central,Apparel,CENTRAL_DC,19,603.35
2025-05-27,Central,Apparel,WEST_DC,4,118.62
2025-05-27,Central,Apparel,EAST_DC,3,90.92
2025-05-27,Central,Accessories,CENTRAL_DC,2,29.33
2025-05-27,Central,Accessories,EAST_DC,2,28.88
2025-05-28,West,Electronics,WEST_DC,33,4029.36
2025-05-28,West,Electronics,EAST_DC,2,233.57
2025-05-28,West,Electronics,CENTRAL_DC,5,615.93
2025-05-28,West,Home,WEST_DC,24,1137.7
2025-05-28,West,Home,EAST_DC,4,181.74
2025-05-28,West,Home,CENTRAL_DC,1,44.2
2025-05-28,West,Apparel,WEST_DC,31,958.01
2025-05-28,West,Apparel,EAST_DC,3,91.0
2025-05-28,West,Apparel,CENTRAL_DC,2,58.44
2025-05-28,West,Accessories,WEST_DC,1,15.05
2025-05-28,West,Accessories,CENTRAL_DC,1,14.39
2025-05-28,East,Electronics,EAST_DC,33,3856.14
2025-05-28,East,Electronics,WEST_DC,2,239.93
2025-05-28,East,Electronics,CENTRAL_DC,4,489.59
2025-05-28,East,Home,EAST_DC,14,648.94
2025-05-28,East,Home,WEST_DC,6,272.69
2025-05-28,East,Home,CENTRAL_DC,6,265.71
2025-05-28,East,Apparel,EAST_DC,28,874.04
2025-05-28,East,Apparel,WEST_DC,4,116.04
2025-05-28,East,Apparel,CENTRAL_DC,8,238.56
2025-05-28,East,Accessories,EAST_DC,3,42.86
2025-05-28,East,Accessories,WEST_DC,1,15.79
2025-05-28,East,Accessories,CENTRAL_DC,1,15.21
2025-05-28,Central,Electronics,CENTRAL_DC,23,2809.77
2025-05-28,Central,Electronics,WEST_DC,7,815.66
2025-05-28,Central,Electronics,EAST_DC,3,368.84
2025-05-28,Central,Home,CENTRAL_DC,29,1374.39
2025-05-28,Central,Home,WEST_DC,5,218.13
2025-05-28,Central,Home,EAST_DC,3,136.37
2025-05-28,Central,Apparel,CENTRAL_DC,41,1199.9
2025-05-28,Central,Apparel,WEST_DC,3,89.53
2025-05-28,Central,Apparel,EAST_DC,5,146.54
2025-05-28,Central,Accessories,CENTRAL_DC,2,29.61
2025-05-28,Central,Accessories,WEST_DC,2,29.15
2025-05-29,West,Electronics,WEST_DC,33,3978.58
2025-05-29,West,Electronics,EAST_DC,6,700.53
2025-05-29,West,Electronics,CENTRAL_DC,5,582.16
2025-05-29,West,Home,WEST_DC,15,677.86
2025-05-29,West,Home,EAST_DC,3,133.18
2025-05-29,West,Home,CENTRAL_DC,7,305.36
2025-05-29,West,Apparel,WEST_DC,33,999.73
2025-05-29,West,Apparel,EAST_DC,6,177.47
2025-05-29,West,Apparel,CENTRAL_DC,3,89.44
2025-05-29,West,Accessories,WEST_DC,9,134.92
2025-05-29,West,Accessories,CENTRAL_DC,2,29.78
2025-05-29,East,Electronics,EAST_DC,35,4219.47
2025-05-29,East,Electronics,WEST_DC,3,353.97
2025-05-29,East,Electronics,CENTRAL_DC,9,1080.09
2025-05-29,East,Home,EAST_DC,28,1298.9
2025-05-29,East,Home,WEST_DC,1,45.75
2025-05-29,East,Home,CENTRAL_DC,2,90.57
2025-05-29,East,Apparel,EAST_DC,22,668.33
2025-05-29,East,Apparel,WEST_DC,4,125.03
2025-05-29,East,Apparel,CENTRAL_DC,6,179.44
2025-05-29,East,Accessories,EAST_DC,5,72.56
2025-05-29,East,Accessories,CENTRAL_DC,3,45.55
2025-05-29,Central,Electronics,CENTRAL_DC,29,3641.73
2025-05-29,Central,Electronics,WEST_DC,4,454.04
2025-05-29,Central,Electronics,EAST_DC,7,845.24
2025-05-29,Central,Home,CENTRAL_DC,22,1024.65
2025-05-29,Central,Home,WEST_DC,2,86.01
2025-05-29,Central,Home,EAST_DC,5,222.08
2025-05-29,Central,Apparel,CENTRAL_DC,32,937.61
2025-05-29,Central,Apparel,WEST_DC,6,182.63
2025-05-29,Central,Apparel,EAST_DC,4,120.02
2025-05-29,Central,Accessories,CENTRAL_DC,3,46.49
2025-05-30,West,Electronics,WEST_DC,43,5016.52
2025-05-30,West,Electronics,EAST_DC,3,352.75
2025-05-30,West,Electronics,CENTRAL_DC,8,938.44
2025-05-30,West,Home,WEST_DC,33,1555.89
2025-05-30,West,Home,EAST_DC,3,134.06
2025-05-30,West,Home,CENTRAL_DC,6,273.84
2025-05-30,West,Apparel,WEST_DC,27,794.76
2025-05-30,West,Apparel,EAST_DC,2,55.75
2025-05-30,West,Apparel,CENTRAL_DC,4,120.25
2025-05-30,West,Accessories,WEST_DC,3,44.46
2025-05-30,East,Electronics,EAST_DC,24,2923.36
2025-05-30,East,Electronics,WEST_DC,6,706.12
2025-05-30,East,Electronics,CENTRAL_DC,8,916.25
2025-05-30,East,Home,EAST_DC,24,1116.89
2025-05-30,East,Home,WEST_DC,5,221.19
2025-05-30,East,Home,CENTRAL_DC,1,42.99
2025-05-30,East,Apparel,EAST_DC,23,677.23
2025-05-30,East,Apparel,WEST_DC,3,88.56
2025-05-30,East,Apparel,CENTRAL_DC,4,119.96
2025-05-30,East,Accessories,EAST_DC,3,46.88
2025-05-30,East,Accessories,WEST_DC,1,14.81
2025-05-30,Central,Electronics,CENTRAL_DC,31,3541.18
2025-05-30,Central,Electronics,WEST_DC,7,897.8
2025-05-30,Central,Electronics,EAST_DC,5,595.33
2025-05-30,Central,Home,CENTRAL_DC,19,854.63
2025-05-30,Central,Home,EAST_DC,7,322.61
2025-05-30,Central,Apparel,CENTRAL_DC,30,927.08
2025-05-30,Central,Apparel,WEST_DC,3,90.87
2025-05-30,Central,Apparel,EAST_DC,5,149.29
2025-05-30,Central,Accessories,CENTRAL_DC,3,44.19
2025-05-30,Central,Accessories,WEST_DC,1,15.3
2025-05-31,West,Electronics,WEST_DC,19,2237.49
2025-05-31,West,Electronics,EAST_DC,9,1055.43
2025-05-31,West,Electronics,CENTRAL_DC,4,473.02
2025-05-31,West,Home,WEST_DC,22,1052.73
2025-05-31,West,Home,EAST_DC,2,92.21
2025-05-31,West,Apparel,WEST_DC,14,408.17
2025-05-31,West,Apparel,EAST_DC,1,30.33
2025-05-31,West,Apparel,CENTRAL_DC,2,64.59
2025-05-31,West,Accessories,WEST_DC,2,30.28
2025-05-31,East,Electronics,EAST_DC,21,2604.17
2025-05-31,East,Electronics,WEST_DC,1,119.67
2025-05-31,East,Home,EAST_DC,12,555.43
2025-05-31,East,Home,WEST_DC,4,181.17
2025-05-31,East,Home,CENTRAL_DC,2,87.86
2025-05-31,East,Apparel,EAST_DC,20,605.12
2025-05-31,East,Apparel,WEST_DC,2,57.64
2025-05-31,East,Accessories,EAST_DC,4,56.88
2025-05-31,Central,Electronics,CENTRAL_DC,20,2388.31
2025-05-31,Central,Electronics,WEST_DC,3,351.9
2025-05-31,Central,Electronics,EAST_DC,2,238.6
2025-05-31,Central,Home,CENTRAL_DC,16,697.79
2025-05-31,Central,Home,WEST_DC,2,88.23
2025-05-31,Central,Home,EAST_DC,1,45.25
2025-05-31,Central,Apparel,CENTRAL_DC,21,618.71
2025-05-31,Central,Apparel,WEST_DC,2,61.24
2025-05-31,Central,Apparel,EAST_DC,3,87.33
2025-05-31,Central,Accessories,CENTRAL_DC,1,14.98
2025-05-31,Central,Accessories,WEST_DC,1,14.74
2025-06-01,West,Electronics,WEST_DC,22,2536.07
2025-06-01,West,Electronics,EAST_DC,3,344.24
2025-06-01,West,Home,WEST_DC,15,647.5
2025-06-01,West,Home,EAST_DC,1,44.52
2025-06-01,West,Home,CENTRAL_DC,1,45.4
2025-06-01,West,Apparel,WEST_DC,25,751.25
2025-06-01,West,Apparel,EAST_DC,1,31.01
2025-06-01,West,Apparel,CENTRAL_DC,2,59.41
2025-06-01,West,Accessories,WEST_DC,7,101.17
2025-06-01,West,Accessories,EAST_DC,1,14.55
2025-06-01,East,Electronics,EAST_DC,17,2065.26
2025-06-01,East,Electronics,WEST_DC,2,242.0
2025-06-01,East,Electronics,CENTRAL_DC,8,971.74
2025-06-01,East,Home,EAST_DC,24,1133.59
2025-06-01,East,Home,WEST_DC,1,42.07
2025-06-01,East,Home,CENTRAL_DC,3,141.34
2025-06-01,East,Apparel,EAST_DC,21,639.75
2025-06-01,East,Apparel,WEST_DC,2,59.61
2025-06-01,East,Apparel,CENTRAL_DC,4,122.37
2025-06-01,East,Accessories,EAST_DC,4,56.41
2025-06-01,Central,Electronics,CENTRAL_DC,29,3569.62
2025-06-01,Central,Electronics,WEST_DC,1,115.07
2025-06-01,Central,Electronics,EAST_DC,4,457.34
2025-06-01,Central,Home,CENTRAL_DC,13,583.73
2025-06-01,Central,Home,WEST_DC,2,87.69
2025-06-01,Central,Home,EAST_DC,3,136.13
2025-06-01,Central,Apparel,CENTRAL_DC,22,639.36
2025-06-01,Central,Apparel,WEST_DC,6,180.54
2025-06-01,Central,Apparel,EAST_DC,3,87.54
2025-06-01,Central,Accessories,CENTRAL_DC,6,89.55
2025-06-02,West,Electronics,WEST_DC,31,3717.77
2025-06-02,West,Electronics,EAST_DC,5,627.47
2025-06-02,West,Electronics,CENTRAL_DC,4,457.85
2025-06-02,West,Home,WEST_DC,27,1248.0
2025-06-02,West,Home,EAST_DC,5,227.63
2025-06-02,West,Home,CENTRAL_DC,3,137.46
2025-06-02,West,Apparel,WEST_DC,39,1145.36
2025-06-02,West,Apparel,EAST_DC,1,28.92
2025-06-02,West,Apparel,CENTRAL_DC,2,60.37
2025-06-02,West,Accessories,WEST_DC,6,87.79
2025-06-02,East,Electronics,EAST_DC,28,3104.32
2025-06-02,East,Electronics,WEST_DC,5,622.55
2025-06-02,East,Electronics,CENTRAL_DC,9,1090.87
2025-06-02,East,Home,EAST_DC,29,1321.85
2025-06-02,East,Home,WEST_DC,2,86.02
2025-06-02,East,Home,CENTRAL_DC,3,134.42
2025-06-02,East,Apparel,EAST_DC,22,642.53
2025-06-02,East,Apparel,WEST_DC,5,147.96
2025-06-02,East,Apparel,CENTRAL_DC,6,182.23
2025-06-02,East,Accessories,EAST_DC,1,14.72
2025-06-02,East,Accessories,WEST_DC,1,14.93
2025-06-02,East,Accessories,CENTRAL_DC,2,29.32
2025-06-02,Central,Electronics,CENTRAL_DC,38,4493.58
2025-06-02,Central,Electronics,WEST_DC,2,239.72
2025-06-02,Central,Electronics,EAST_DC,2,239.25
2025-06-02,Central,Home,CENTRAL_DC,27,1237.43
2025-06-02,Central,Home,WEST_DC,2,91.63
2025-06-02,Central,Home,EAST_DC,4,175.47
2025-06-02,Central,Apparel,CENTRAL_DC,35,1084.08
2025-06-02,Central,Apparel,WEST_DC,3,87.18
2025-06-02,Central,Apparel,EAST_DC,10,311.92
2025-06-02,Central,Accessories,CENTRAL_DC,3,46.01
2025-06-02,Central,Accessories,WEST_DC,1,14.98
2025-06-02,Central,Accessories,EAST_DC,1,15.38
2025-06-03,West,Electronics,WEST_DC,31,3825.83
2025-06-03,West,Electronics,EAST_DC,5,621.45
2025-06-03,West,Electronics,CENTRAL_DC,7,875.44
2025-06-03,West,Home,WEST_DC,32,1498.87
2025-06-03,West,Home,EAST_DC,5,223.41
2025-06-03,West,Home,CENTRAL_DC,2,86.47
2025-06-03,West,Apparel,WEST_DC,40,1222.55
2025-06-03,West,Apparel,EAST_DC,4,117.39
2025-06-03,West,Apparel,CENTRAL_DC,5,145.24
2025-06-03,West,Accessories,WEST_DC,2,28.82
2025-06-03,West,Accessories,EAST_DC,1,15.19
2025-06-03,East,Electronics,EAST_DC,31,3991.69
2025-06-03,East,Electronics,WEST_DC,1,119.14
2025-06-03,East,Home,EAST_DC,11,491.45
2025-06-03,East,Home,WEST_DC,2,86.16
2025-06-03,East,Home,CENTRAL_DC,2,87.79
2025-06-03,East,Apparel,EAST_DC,29,862.55
2025-06-03,East,Apparel,WEST_DC,3,89.05
2025-06-03,East,Apparel,CENTRAL_DC,2,60.27
2025-06-03,East,Accessories,EAST_DC,4,59.56
2025-06-03,Central,Electronics,CENTRAL_DC,36,4506.76
2025-06-03,Central,Electronics,WEST_DC,2,234.74
2025-06-03,Central,Electronics,EAST_DC,1,120.81
2025-06-03,Central,Home,CENTRAL_DC,25,1150.0
2025-06-03,Central,Home,WEST_DC,5,233.24
2025-06-03,Central,Home,EAST_DC,1,43.98
2025-06-03,Central,Apparel,CENTRAL_DC,27,821.65
2025-06-03,Central,Apparel,EAST_DC,6,179.16
2025-06-03,Central,Accessories,CENTRAL_DC,5,75.92
2025-06-03,Central,Accessories,EAST_DC,2,30.54
2025-06-04,West,Electronics,WEST_DC,36,4474.33
2025-06-04,West,Electronics,EAST_DC,4,462.51
2025-06-04,West,Electronics,CENTRAL_DC,2,227.41
2025-06-04,West,Home,WEST_DC,19,841.56
2025-06-04,West,Home,EAST_DC,4,182.73
2025-06-04,West,Home,CENTRAL_DC,4,174.8
